,day,jurisdiction,NPI,S,E,P,I,A,R,D
4597,328,5,5,56728,113,128,213,115,13731,65
4598,328,6,4,376710,1088,1122,1490,733,84696,421
4599,328,7,3,129739,390,339,407,196,31245,145
4600,328,8,4,1317307,3771,4119,5163,2687,298981,1489
4601,328,9,3,11085,50,48,51,29,2988,21
4602,328,10,4,578594,1624,1731,2364,1251,140368,658
4603,328,11,4,425900,1256,1398,1648,879,99738,499
4604,328,12,4,645989,1846,1779,2481,1250,147585,755
4605,328,13,4,694389,1902,1930,2612,1358,159925,776
4606,329,0,5,183327,599,726,833,460,43050,234
4607,329,1,3,103965,294,308,342,167,23963,139
4608,329,2,4,460319,1462,1582,1904,1076,112865,558
4609,329,3,4,16731,66,49,73,32,3654,22
4610,329,4,4,645741,1888,1989,2670,1389,156150,799
4611,329,5,5,56706,109,130,207,104,13772,65
4612,329,6,4,376451,1041,1157,1474,712,85004,422
4613,329,7,3,129637,400,350,399,197,31333,145
4614,329,8,4,1316346,3747,4115,5113,2706,300001,1495
4615,329,9,3,11063,60,46,57,31,2994,21
4616,329,10,4,578136,1665,1689,2337,1257,140848,658
4617,329,11,4,425575,1256,1395,1644,868,100081,501
4618,329,12,4,645526,1803,1840,2474,1214,148073,758
4619,329,13,4,693885,1945,1888,2603,1368,160427,782
4620,330,0,5,183194,575,714,828,474,43210,235
4621,330,1,3,103862,325,295,358,167,24032,140
4622,330,2,4,459976,1411,1594,1884,1101,113242,561
4623,330,3,4,16724,59,52,76,27,3667,22
4624,330,4,4,645207,1916,1997,2662,1366,156679,799
4625,330,5,5,56686,101,125,206,104,13806,65
4626,330,6,4,376147,1052,1169,1459,706,85306,422
4627,330,7,3,129532,397,357,420,194,31416,145
4628,330,8,4,1315362,3768,4069,5110,2691,301028,1497
4629,330,9,3,11049,59,54,53,27,3009,21
4630,330,10,4,577718,1648,1702,2323,1240,141301,662
4631,330,11,4,425269,1236,1370,1642,885,100417,502
4632,330,12,4,645104,1755,1824,2504,1197,148546,762
4633,330,13,4,693388,1925,1903,2602,1345,160953,784
4634,331,0,5,183093,553,660,816,498,43375,235
4635,331,1,3,103770,321,328,347,171,24102,140
4636,331,2,4,459582,1424,1572,1886,1115,113629,564
4637,331,3,4,16711,55,60,70,25,3684,22
4638,331,4,4,644747,1890,1982,2658,1351,157199,802
4639,331,5,5,56665,83,137,199,103,13841,65
4640,331,6,4,375862,1073,1146,1445,717,85596,422
4641,331,7,3,129430,393,382,427,193,31491,145
4642,331,8,4,1314399,3792,4059,5065,2678,302035,1505
4643,331,9,3,11037,55,61,58,22,3018,21
4644,331,10,4,577270,1648,1730,2292,1235,141757,665
4645,331,11,4,424930,1229,1389,1629,884,100758,502
4646,331,12,4,644615,1773,1844,2478,1193,149027,765
4647,331,13,4,692925,1866,1956,2576,1325,161468,789
4648,332,0,5,182985,525,616,849,494,43526,236
4649,332,1,3,103686,329,308,368,183,24165,140
4650,332,2,4,459220,1417,1534,1895,1083,114059,565
4651,332,3,4,16702,47,66,65,29,3696,22
4652,332,4,4,644278,1857,1981,2686,1336,157689,803
4653,332,5,5,56641,89,125,190,103,13880,65
4654,332,6,4,375569,1076,1158,1468,704,85864,424
4655,332,7,3,129332,394,382,435,212,31561,145
4656,332,8,4,1313462,3738,4047,5034,2667,303080,1511
4657,332,9,3,11021,56,65,60,20,3029,21
4658,332,10,4,576835,1637,1745,2258,1214,142243,668
4659,332,11,4,424615,1231,1351,1627,888,101107,502
4660,332,12,4,644143,1771,1849,2476,1199,149492,769
4661,332,13,4,692432,1896,1960,2541,1316,161971,790
4662,333,0,5,182883,478,618,839,491,43686,236
4663,333,1,3,103599,336,310,373,193,24228,140
4664,333,2,4,458841,1460,1483,1856,1074,114494,566
4665,333,3,4,16681,55,68,65,26,3710,22
4666,333,4,4,643804,1838,2004,2665,1323,158193,806
4667,333,5,5,56615,81,119,191,105,13917,66
4668,333,6,4,375304,1053,1147,1475,703,86157,427
4669,333,7,3,129218,406,392,433,222,31645,145
4670,333,8,4,1312514,3704,4010,5009,2691,304100,1514
4671,333,9,3,11008,56,61,66,25,3035,21
4672,333,10,4,576389,1649,1735,2238,1223,142698,672
4673,333,11,4,424287,1265,1326,1622,884,101435,506
4674,333,12,4,643703,1756,1839,2441,1229,149962,772
4675,333,13,4,691965,1881,1925,2540,1308,162497,795
4676,334,0,5,182776,453,604,829,464,43869,236
4677,334,1,3,103504,336,339,375,198,24287,140
4678,334,2,4,458507,1399,1487,1881,1077,114857,569
4679,334,3,4,16661,59,68,70,32,3715,22
4680,334,4,4,643334,1809,1976,2684,1347,158677,810
4681,334,5,5,56596,82,111,186,96,13957,66
4682,334,6,4,375026,1054,1146,1439,706,86468,428
4683,334,7,3,129123,406,387,435,228,31737,146
4684,334,8,4,1311500,3734,3981,5072,2657,305084,1519
4685,334,9,3,11001,49,58,72,26,3045,21
4686,334,10,4,576001,1625,1712,2208,1220,143166,675
4687,334,11,4,423979,1246,1310,1637,880,101767,508
4688,334,12,4,643225,1788,1826,2424,1226,150441,773
4689,334,13,4,691478,1844,2008,2533,1265,162988,800
4690,335,0,5,182669,427,590,811,465,44033,236
4691,335,1,3,103405,342,355,383,203,24351,140
4692,335,2,4,458191,1327,1519,1893,1064,115214,576
4693,335,3,4,16647,56,63,76,39,3724,23
4694,335,4,4,642872,1822,1903,2671,1349,159210,813
4695,335,5,5,56575,80,106,181,96,13990,67
4696,335,6,4,374756,1021,1169,1447,718,86728,431
4697,335,7,3,129003,430,385,449,238,31811,146
4698,335,8,4,1310470,3803,3965,5035,2647,306108,1528
4699,335,9,3,10980,54,62,71,23,3061,22
4700,335,10,4,575628,1594,1696,2184,1213,143617,675
4701,335,11,4,423674,1210,1327,1652,878,102078,510
4702,335,12,4,642794,1751,1844,2382,1235,150924,775
4703,335,13,4,691007,1834,1995,2542,1252,163486,802
4704,336,0,4,182559,420,561,792,458,44205,238
4705,336,1,4,103311,348,353,392,211,24424,140
4706,336,2,4,457844,1329,1489,1905,1074,115567,576
4707,336,3,5,16639,48,64,77,41,3736,23
4708,336,4,4,642402,1837,1872,2648,1344,159724,817
4709,336,5,2,56558,71,108,170,97,14024,67
4710,336,6,4,374482,1047,1125,1468,745,86972,432
4711,336,7,3,128895,415,402,469,239,31896,146
4712,336,8,3,1309549,3685,4022,4996,2622,307154,1535
4713,336,9,2,10960,56,63,78,26,3068,22
4714,336,10,4,575212,1561,1744,2185,1192,144038,676
4715,336,11,3,423369,1194,1322,1645,888,102401,512
4716,336,12,3,642348,1708,1862,2391,1244,151377,777
4717,336,13,3,690545,1839,1958,2522,1285,163967,804
4718,337,0,4,182402,484,534,762,429,44384,238
4719,337,1,4,103233,318,391,379,218,24500,140
4720,337,2,4,457488,1319,1455,1915,1044,115987,579
4721,337,3,5,16627,45,57,81,45,3750,23
4722,337,4,4,641900,1876,1870,2620,1317,160244,822
4723,337,5,2,56498,117,95,157,98,14063,67
4724,337,6,4,374221,1034,1111,1482,730,87261,432
4725,337,7,3,128761,447,403,467,237,32001,146
4726,337,8,3,1308287,3968,4013,4980,2604,308176,1544
4727,337,9,2,10934,67,58,86,27,3079,22
4728,337,10,4,574792,1549,1773,2153,1179,144486,680
4729,337,11,3,422944,1306,1335,1593,872,102769,513
4730,337,12,3,641744,1863,1824,2404,1246,151849,781
4731,337,13,3,689893,2014,1900,2541,1336,164432,806
4732,338,0,4,182239,528,517,761,421,44529,238
4733,338,1,4,103157,301,375,402,230,24574,140
4734,338,2,4,457132,1340,1423,1909,1008,116396,580
4735,338,3,5,16622,44,49,79,43,3768,24
4736,338,4,4,641432,1843,1897,2573,1326,160756,828
4737,338,5,2,56445,140,106,149,89,14099,68
4738,338,6,4,373918,1062,1139,1445,713,87562,434
4739,338,7,3,128637,466,401,466,248,32098,146
4740,338,8,3,1307012,4248,3993,4981,2618,309176,1550
4741,338,9,2,10919,62,58,87,24,3101,22
4742,338,10,4,574370,1580,1719,2121,1170,144972,682
4743,338,11,3,422535,1387,1307,1582,889,103119,514
4744,338,12,3,641157,1969,1852,2386,1217,152349,781
4745,338,13,3,689235,2155,1948,2501,1337,164940,807
4746,339,0,4,182112,523,525,743,405,44687,240
4747,339,1,4,103067,309,366,413,239,24645,140
4748,339,2,4,456819,1304,1391,1913,1005,116776,581
4749,339,3,5,16606,54,50,67,43,3785,24
4750,339,4,4,640978,1818,1886,2544,1333,161268,833
4751,339,5,2,56391,161,113,149,87,14127,68
4752,339,6,4,373647,1052,1136,1441,718,87845,434
4753,339,7,3,128520,448,424,466,263,32195,147
4754,339,8,3,1305700,4479,4074,5036,2620,310119,1558
4755,339,9,2,10899,64,60,94,21,3113,22
4756,339,10,4,573935,1588,1746,2116,1156,145391,684
4757,339,11,3,422145,1416,1355,1565,883,103455,516
4758,339,12,3,640555,2046,1933,2399,1187,152810,785
4759,339,13,3,688614,2184,2036,2464,1328,165490,811
4760,340,0,4,181987,515,525,743,404,44821,243
4761,340,1,4,102987,316,334,416,247,24739,141
4762,340,2,4,456452,1305,1412,1907,996,117136,584
4763,340,3,5,16592,47,58,69,42,3797,24
4764,340,4,4,640517,1792,1884,2518,1324,161792,838
4765,340,5,2,56332,170,127,151,86,14162,68
4766,340,6,4,373363,1056,1139,1447,730,88104,434
4767,340,7,3,128398,456,441,467,265,32289,147
4768,340,8,3,1304478,4579,4150,5048,2629,311144,1559
4769,340,9,2,10871,67,66,91,27,3129,22
4770,340,10,4,573544,1584,1695,2129,1165,145815,688
4771,340,11,3,421700,1509,1373,1560,896,103781,518
4772,340,12,3,639937,2145,1998,2376,1214,153260,787
4773,340,13,3,687953,2283,2108,2461,1323,165988,812
4774,341,0,4,181838,516,534,750,392,44965,246
4775,341,1,4,102900,329,321,429,223,24837,141
4776,341,2,4,456106,1317,1365,1920,1011,117489,587
4777,341,3,5,16586,38,60,63,42,3816,24
4778,341,4,4,640009,1834,1883,2490,1307,162304,839
4779,341,5,2,56285,171,143,155,85,14189,68
4780,341,6,4,373085,1084,1105,1424,750,88391,435
4781,341,7,3,128270,472,445,476,259,32394,147
4782,341,8,3,1303189,4647,4324,5033,2655,312180,1564
4783,341,9,2,10850,76,62,96,33,3134,22
4784,341,10,4,573168,1539,1692,2105,1152,146276,691
4785,341,11,3,421295,1497,1449,1564,887,104127,519
4786,341,12,3,639327,2189,2053,2371,1218,153772,793
4787,341,13,3,687317,2357,2169,2442,1331,166500,813
4788,342,0,4,181686,514,563,728,360,45144,248
4789,342,1,4,102825,324,318,418,232,24922,142
4790,342,2,4,455738,1308,1436,1857,997,117872,589
4791,342,3,5,16581,32,60,65,42,3825,24
4792,342,4,4,639536,1828,1890,2483,1321,162769,841
4793,342,5,2,56232,184,144,150,90,14228,68
4794,342,6,4,372840,1051,1082,1412,794,88660,437
4795,342,7,3,128146,493,432,482,243,32520,147
4796,342,8,3,1301799,4842,4482,5063,2685,313157,1567
4797,342,9,2,10817,88,68,92,39,3147,22
4798,342,10,4,572755,1578,1671,2089,1144,146695,694
4799,342,11,3,420887,1511,1487,1565,887,104482,523
4800,342,12,3,638721,2220,2130,2392,1216,154251,793
4801,342,13,3,686612,2452,2250,2462,1350,166990,818
4802,343,0,4,181575,500,533,723,382,45282,248
4803,343,1,4,102745,322,313,429,231,24999,142
4804,343,2,4,455429,1299,1396,1832,988,118264,591
4805,343,3,5,16563,40,51,71,45,3835,24
4806,343,4,4,639100,1749,1955,2468,1292,163263,845
4807,343,5,2,56176,192,158,157,91,14254,69
4808,343,6,4,372585,1021,1106,1383,774,88970,438
4809,343,7,3,128034,472,461,490,245,32614,147
4810,343,8,3,1300479,4874,4677,5078,2712,314208,1570
4811,343,9,5,10791,89,81,87,36,3167,22
4812,343,10,4,572369,1556,1669,2082,1118,147138,694
4813,343,11,3,420479,1544,1475,1618,911,104792,524
4814,343,12,3,638166,2198,2125,2442,1265,154734,795
4815,343,13,3,685938,2495,2354,2473,1358,167498,822
4816,344,0,4,181438,507,532,700,384,45434,248
4817,344,1,4,102673,300,302,428,253,25083,143
4818,344,2,4,455078,1336,1361,1825,962,118646,592
4819,344,3,5,16555,37,48,71,45,3849,24
4820,344,4,4,638643,1732,1942,2467,1298,163745,847
4821,344,5,2,56112,204,163,164,101,14284,69
4822,344,6,4,372316,1041,1096,1384,757,89245,438
4823,344,7,3,127883,486,479,504,243,32721,147
4824,344,8,3,1299128,4940,4782,5205,2740,315233,1574
4825,344,9,5,10785,74,78,95,31,3188,22
4826,344,10,4,571951,1503,1712,2074,1118,147574,696
4827,344,11,3,420052,1574,1496,1672,914,105111,525
4828,344,12,3,637507,2245,2216,2466,1258,155238,796
4829,344,13,3,685307,2428,2510,2479,1355,168037,825
4830,345,0,4,181314,503,509,728,374,45567,248
4831,345,1,4,102578,307,313,418,247,25176,143
4832,345,2,4,454737,1351,1394,1782,948,118996,595
4833,345,3,5,16543,40,48,67,39,3868,24
4834,345,4,4,638220,1705,1915,2442,1304,164241,851
4835,345,5,2,56051,217,175,160,108,14317,69
4836,345,6,4,372062,1003,1092,1385,770,89527,438
4837,345,7,3,127724,522,491,504,266,32809,148
4838,345,8,3,1297710,5017,4943,5239,2756,316363,1579
4839,345,9,5,10763,71,81,92,39,3205,22
4840,345,10,4,571553,1488,1715,2039,1115,148022,697
4841,345,11,3,419634,1600,1533,1691,914,105447,526
4842,345,12,3,636892,2270,2270,2509,1268,155721,800
4843,345,13,3,684642,2461,2537,2556,1414,168506,826
4844,346,0,4,181196,479,523,728,377,45692,248
4845,346,1,4,102497,297,323,406,250,25266,145
4846,346,2,4,454398,1337,1407,1777,935,119354,597
4847,346,3,5,16536,30,53,69,35,3882,25
4848,346,4,4,637764,1722,1879,2461,1307,164694,853
4849,346,5,2,55987,213,195,163,116,14354,70
4850,346,6,4,371808,1003,1077,1379,769,89803,440
4851,346,7,3,127605,499,517,518,278,32899,148
4852,346,8,3,1296327,5069,5007,5340,2821,317464,1582
4853,346,9,5,10750,59,87,88,40,3227,22
4854,346,10,4,571115,1556,1624,2074,1128,148435,698
4855,346,11,3,419208,1601,1588,1712,939,105771,527
4856,346,12,3,636263,2308,2288,2548,1294,156229,801
4857,346,13,3,683908,2549,2526,2625,1439,169069,829
4858,347,0,4,181046,507,513,708,372,45849,249
4859,347,1,4,102416,303,313,414,248,25345,145
4860,347,2,4,454059,1325,1391,1792,957,119684,600
4861,347,3,5,16526,33,49,69,32,3896,25
4862,347,4,4,637314,1699,1895,2437,1313,165169,856
4863,347,5,2,55917,231,206,171,114,14389,70
4864,347,6,4,371552,998,1054,1380,770,90085,440
4865,347,7,3,127462,530,505,521,300,32998,149
4866,347,8,3,1294915,5139,5109,5513,2854,318498,1587
4867,347,9,5,10740,58,79,82,44,3248,22
4868,347,10,4,570687,1582,1599,2092,1157,148815,702
4869,347,11,3,418771,1605,1641,1714,936,106152,531
4870,347,12,3,635637,2352,2300,2598,1325,156718,803
4871,347,13,3,683193,2572,2576,2676,1462,169637,832
4872,348,0,4,180920,497,487,701,383,46007,250
4873,348,1,4,102338,293,336,384,256,25432,145
4874,348,2,4,453739,1317,1390,1774,946,120042,601
4875,348,3,5,16519,31,45,71,27,3912,25
4876,348,4,4,636817,1740,1879,2466,1277,165648,858
4877,348,5,2,55843,248,209,186,120,14422,71
4878,348,6,4,371295,985,1054,1380,762,90363,442
4879,348,7,3,127324,542,495,536,320,33099,151
4880,348,8,3,1293476,5226,5191,5616,2935,319584,1591
4881,348,9,5,10728,55,80,80,46,3262,22
4882,348,10,4,570286,1590,1628,2046,1139,149243,705
4883,348,11,3,418316,1662,1651,1727,958,106505,532
4884,348,12,3,634935,2451,2321,2675,1341,157207,808
4885,348,13,3,682474,2602,2633,2708,1485,170214,834
4886,349,0,4,180797,508,471,692,373,46154,251
4887,349,1,4,102264,290,331,380,253,25521,145
4888,349,2,4,453447,1267,1354,1800,964,120376,604
4889,349,3,5,16512,30,40,71,26,3926,25
4890,349,4,4,636332,1751,1893,2451,1254,166146,859
4891,349,5,2,55773,254,217,192,122,14470,71
4892,349,6,4,371021,995,1057,1388,746,90632,444
4893,349,7,3,127193,549,496,535,329,33214,151
4894,349,8,3,1292081,5268,5195,5733,3051,320700,1596
4895,349,9,5,10713,57,77,80,48,3276,22
4896,349,10,4,569883,1595,1628,2052,1124,149650,708
4897,349,11,3,417857,1694,1662,1783,949,106874,532
4898,349,12,3,634286,2469,2347,2721,1379,157728,810
4899,349,13,3,681759,2634,2683,2767,1530,170743,835
4900,350,0,4,180679,502,485,682,366,46281,251
4901,350,1,3,102196,273,329,400,242,25599,146
4902,350,2,3,453105,1280,1325,1795,955,120748,605
4903,350,3,1,16510,25,38,69,24,3939,25
4904,350,4,3,635880,1695,1947,2419,1226,166660,861
4905,350,5,4,55697,259,237,202,125,14508,71
4906,350,6,3,370724,1011,1071,1376,737,90920,446
4907,350,7,4,127057,516,527,543,322,33351,151
4908,350,8,4,1290572,5412,5220,5919,3097,321808,1599
4909,350,9,5,10704,54,70,82,49,3292,22
4910,350,10,3,569499,1552,1635,2075,1137,150034,708
4911,350,11,4,417381,1742,1654,1820,979,107243,533
4912,350,12,4,633532,2603,2336,2775,1414,158270,813
4913,350,13,4,680951,2729,2705,2867,1568,171296,838
4914,351,0,4,180576,475,493,673,349,46429,251
4915,351,1,3,102106,304,313,386,239,25691,146
4916,351,2,3,452661,1408,1335,1731,949,121124,609
4917,351,3,1,16490,41,29,68,22,3955,25
4918,351,4,3,635270,1861,1948,2425,1197,167126,862
4919,351,5,4,55653,232,260,208,129,14546,72
4920,351,6,3,370378,1098,1074,1333,744,91212,447
4921,351,7,4,126933,511,527,554,328,33463,151
4922,351,8,4,1289425,5117,5329,5991,3188,322978,1602
4923,351,9,5,10692,48,70,84,50,3307,22
4924,351,10,3,568937,1709,1595,2091,1124,150476,714
4925,351,11,4,417033,1656,1702,1830,975,107623,535
4926,351,12,4,633045,2398,2442,2763,1437,158845,816
4927,351,13,4,680331,2640,2711,2910,1616,171908,843
4928,352,0,4,180464,461,498,670,346,46556,251
4929,352,1,3,101990,344,307,381,241,25776,146
4930,352,2,3,452227,1479,1373,1720,962,121447,611
4931,352,3,1,16471,47,36,59,22,3970,25
4932,352,4,3,634657,2008,1908,2430,1207,167617,863
4933,352,5,4,55590,236,249,217,142,14594,72
4934,352,6,3,370055,1126,1116,1322,718,91502,449
4935,352,7,4,126812,503,531,552,326,33592,151
4936,352,8,4,1288314,4903,5318,6074,3250,324169,1607
4937,352,9,5,10678,51,63,85,54,3320,22
4938,352,10,3,568421,1790,1623,2061,1117,150920,715
4939,352,11,4,416665,1570,1713,1841,1012,108018,540
4940,352,12,4,632510,2276,2472,2794,1463,159415,818
4941,352,13,4,679725,2577,2709,2989,1620,172496,844
4942,353,0,4,180346,465,483,673,337,46691,251
4943,353,1,3,101887,361,323,385,245,25838,148
4944,353,2,3,451820,1520,1406,1697,933,121832,612
4945,353,3,1,16454,52,36,55,24,3984,25
4946,353,4,3,633993,2165,1957,2427,1193,168092,865
4947,353,5,4,55544,217,259,223,139,14646,72
4948,353,6,3,369717,1146,1159,1301,704,91812,453
4949,353,7,4,126684,486,533,558,329,33726,153
4950,353,8,4,1287135,4790,5288,6097,3264,325454,1613
4951,353,9,5,10667,50,56,87,48,3343,22
4952,353,10,3,567865,1870,1680,2066,1128,151323,718
4953,353,11,4,416276,1511,1708,1882,1037,108405,541
4954,353,12,4,631964,2229,2411,2838,1501,159987,822
4955,353,13,4,679140,2517,2704,3010,1634,173111,845
4956,354,0,4,180210,484,471,661,334,46835,252
4957,354,1,3,101805,351,327,397,250,25909,149
4958,354,2,3,451380,1565,1420,1694,940,122209,613
4959,354,3,1,16435,62,33,58,26,3991,25
4960,354,4,3,633389,2200,2013,2441,1200,168584,867
4961,354,5,4,55506,195,256,226,150,14695,72
4962,354,6,3,369378,1205,1135,1306,727,92088,454
4963,354,7,4,126575,474,515,548,342,33862,154
4964,354,8,4,1286036,4671,5125,6167,3341,326688,1624
4965,354,9,5,10657,46,55,84,48,3361,22
4966,354,10,3,567314,1955,1751,2064,1108,151740,721
4967,354,11,4,415873,1506,1705,1933,1026,108776,542
4968,354,12,4,631382,2226,2375,2876,1518,160553,827
4969,354,13,4,678553,2443,2705,3025,1639,173751,848
4970,355,0,4,180093,472,497,637,321,46975,256
4971,355,1,3,101698,354,344,396,263,25984,151
4972,355,2,3,450947,1568,1472,1729,964,122528,616
4973,355,3,1,16420,64,39,56,25,4001,25
4974,355,4,3,632788,2239,2035,2444,1267,169054,868
4975,355,5,4,55439,209,253,239,145,14743,72
4976,355,6,3,369034,1212,1175,1335,727,92356,457
4977,355,7,4,126466,474,486,566,340,33984,156
4978,355,8,4,1284898,4569,5100,6234,3296,327931,1631
4979,355,9,5,10655,37,48,85,46,3380,22
4980,355,10,3,566745,2016,1828,2051,1107,152185,725
4981,355,11,4,415497,1485,1680,1941,1055,109161,542
4982,355,12,4,630846,2135,2435,2835,1522,161157,831
4983,355,13,4,677936,2406,2663,3116,1636,174359,850
4984,356,0,4,179990,464,496,624,317,47104,256
4985,356,1,3,101589,367,354,407,258,26064,152
4986,356,2,3,450517,1597,1498,1752,990,122854,618
4987,356,3,1,16404,63,42,55,28,4013,25
4988,356,4,3,632139,2319,2108,2418,1270,169573,871
4989,356,5,4,55393,197,253,231,148,14806,73
4990,356,6,3,368674,1231,1232,1329,752,92621,458
4991,356,7,4,126361,457,478,572,339,34109,157
4992,356,8,4,1283680,4560,5031,6326,3294,329137,1636
4993,356,9,5,10644,36,48,86,39,3398,22
4994,356,10,3,566173,2078,1904,2045,1134,152598,729
4995,356,11,4,415154,1426,1671,1957,1077,109534,543
4996,356,12,4,630295,2135,2361,2884,1550,161705,832
4997,356,13,4,677319,2382,2662,3102,1646,175005,855
4998,357,0,4,179869,472,489,613,336,47216,257
4999,357,1,3,101491,360,373,408,263,26144,152
5000,357,2,3,450045,1665,1542,1782,969,123205,621
5001,357,3,3,16387,65,49,51,29,4024,25
5002,357,4,3,631518,2300,2196,2444,1318,170051,874
5003,357,5,5,55339,204,236,245,149,14855,73
5004,357,6,3,368268,1338,1191,1381,757,92904,459
5005,357,7,5,126258,434,465,568,359,34232,158
5006,357,8,5,1282454,4634,4893,6289,3345,330413,1649
5007,357,9,5,10636,35,49,79,37,3415,23
5008,357,10,3,565611,2067,1982,2088,1167,153017,730
5009,357,11,5,414787,1432,1629,1979,1057,109935,543
5010,357,12,4,629779,2096,2310,2845,1576,162324,833
5011,357,13,4,676734,2357,2628,3123,1631,175643,858
5012,358,0,4,179765,455,488,585,337,47365,258
5013,358,1,3,101385,379,375,413,253,26234,152
5014,358,2,3,449598,1688,1581,1791,975,123575,625
5015,358,3,3,16381,56,50,53,27,4038,25
5016,358,4,3,630894,2324,2287,2450,1322,170550,876
5017,358,5,5,55298,192,216,253,158,14911,73
5018,358,6,3,367930,1324,1255,1357,753,93220,461
5019,358,7,5,126198,376,465,587,332,34358,159
5020,358,8,5,1281622,4242,4911,6202,3328,331723,1655
5021,358,9,5,10624,42,42,82,34,3427,23
5022,358,10,3,565039,2083,2048,2112,1225,153425,733
5023,358,11,5,414559,1290,1595,1992,1047,110336,544
5024,358,12,4,629213,2093,2292,2871,1561,162900,837
5025,358,13,4,676150,2301,2632,3132,1633,176268,861
